animal_number,lifenumber,responder,location,visit_time,duration,state,weight,feed_intake
70739142,LL22150005M,9.82091E+14,1707,2022/12/27 11:31,228,0,64000,212
70732905,LL22141101M,9.82091E+14,1707,2022/12/27 11:36,291,0,78000,239
70734162,LL22150204M,9.82091E+14,1707,2022/12/27 11:41,137,0,62500,11
70721340,LL22144904M,9.82091E+14,1707,2022/12/27 11:44,503,0,86000,535
70734852,LL22148101M,9.82091E+14,1707,2022/12/27 11:52,273,0,62500,96
70739142,LL22150005M,9.82091E+14,1707,2022/12/27 11:59,61,0,64500,16
70734119,LL22150501M,9.82091E+14,1707,2022/12/27 12:00,373,0,71000,172
70734162,LL22150204M,9.82091E+14,1707,2022/12/27 12:08,327,0,62000,223
70734876,LL22153804M,9.82091E+14,1707,2022/12/27 12:13,744,0,81000,583
70734876,LL22153804M,9.82091E+14,1707,2022/12/27 12:36,151,0,82000,130
70734891,LL22149402M,9.82091E+14,1707,2022/12/27 12:39,626,0,69000,323
70734154,LL22150506M,9.82091E+14,1707,2022/12/27 12:50,354,0,80500,199
70734119,LL22150501M,9.82091E+14,1707,2022/12/27 12:56,525,0,71000,309
70734154,LL22150506M,9.82091E+14,1707,2022/12/27 13:05,282,0,81000,264
70739142,LL22150005M,9.82091E+14,1707,2022/12/27 13:10,385,0,64000,140
70734162,LL22150204M,9.82091E+14,1707,2022/12/27 13:17,406,0,63000,245
70732905,LL22141101M,9.82091E+14,1707,2022/12/27 13:24,425,0,78000,278
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/27 13:31,861,0,89000,789
70734852,LL22148101M,9.82091E+14,1707,2022/12/27 13:46,1174,0,62500,526
70721340,LL22144904M,9.82091E+14,1707,2022/12/27 14:05,458,0,86000,525
70739142,LL22150005M,9.82091E+14,1707,2022/12/27 14:13,1004,0,64500,451
70734848,LL22148404M,9.82091E+14,1707,2022/12/27 14:31,379,0,75000,215
70739142,LL22150005M,9.82091E+14,1707,2022/12/27 14:37,15,0,,6
70734876,LL22153804M,9.82091E+14,1707,2022/12/27 14:38,391,0,82500,326
70734162,LL22150204M,9.82091E+14,1707,2022/12/27 14:44,333,0,62500,136
70734162,LL22150204M,9.82091E+14,1707,2022/12/27 14:53,94,0,63000,47
70734891,LL22149402M,9.82091E+14,1707,2022/12/27 14:56,661,0,69500,467
70734119,LL22150501M,9.82091E+14,1707,2022/12/27 15:07,1003,0,72000,518
70734154,LL22150506M,9.82091E+14,1707,2022/12/27 15:24,938,0,81500,738
70739142,LL22150005M,9.82091E+14,1707,2022/12/27 15:40,679,0,65000,278
70721340,LL22144904M,9.82091E+14,1707,2022/12/27 15:52,311,0,87500,322
70732905,LL22141101M,9.82091E+14,1707,2022/12/27 15:57,824,0,78500,592
70734154,LL22150506M,9.82091E+14,1707,2022/12/27 16:11,224,0,82000,100
70734848,LL22148404M,9.82091E+14,1707,2022/12/27 16:15,669,0,75000,396
70734852,LL22148101M,9.82091E+14,1707,2022/12/27 16:26,965,0,62500,433
70734891,LL22149402M,9.82091E+14,1707,2022/12/27 16:43,526,0,70000,141
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/27 16:52,637,0,89000,495
70734876,LL22153804M,9.82091E+14,1707,2022/12/27 17:09,360,0,82000,289
70721340,LL22144904M,9.82091E+14,1707,2022/12/27 17:16,119,0,86000,91
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/27 17:41,557,0,90000,482
70734162,LL22150204M,9.82091E+14,1707,2022/12/27 17:51,252,0,63500,144
70734119,LL22150501M,9.82091E+14,1707,2022/12/27 17:55,158,0,72000,93
70734162,LL22150204M,9.82091E+14,1707,2022/12/27 17:58,327,0,63500,288
70734119,LL22150501M,9.82091E+14,1707,2022/12/27 18:03,403,0,71750,213
70732905,LL22141101M,9.82091E+14,1707,2022/12/27 18:18,908,0,79000,816
70734848,LL22148404M,9.82091E+14,1707,2022/12/27 18:35,45,0,,11
70734119,LL22150501M,9.82091E+14,1707,2022/12/27 18:36,74,0,72000,46
70734848,LL22148404M,9.82091E+14,1707,2022/12/27 18:38,661,0,75000,537
70734891,LL22149402M,9.82091E+14,1707,2022/12/27 19:26,540,0,71000,515
70734876,LL22153804M,9.82091E+14,1707,2022/12/27 19:41,499,0,82000,422
70721340,LL22144904M,9.82091E+14,1707,2022/12/27 19:50,224,0,87000,174
70734852,LL22148101M,9.82091E+14,1707,2022/12/27 19:55,421,0,62500,243
70732905,LL22141101M,9.82091E+14,1707,2022/12/27 20:13,33,0,,12
70721340,LL22144904M,9.82091E+14,1707,2022/12/27 20:17,223,0,86500,234
70721340,LL22144904M,9.82091E+14,1707,2022/12/27 20:59,340,0,87500,378
70734154,LL22150506M,9.82091E+14,1707,2022/12/27 21:07,210,0,82500,104
70734876,LL22153804M,9.82091E+14,1707,2022/12/27 21:16,366,0,82000,278
70739142,LL22150005M,9.82091E+14,1707,2022/12/27 21:23,773,0,65500,319
70734848,LL22148404M,9.82091E+14,1707,2022/12/27 21:38,124,0,75500,27
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/27 21:40,254,0,89500,236
70734119,LL22150501M,9.82091E+14,1707,2022/12/27 21:48,736,0,72500,365
70734154,LL22150506M,9.82091E+14,1707,2022/12/27 22:03,187,0,82500,125
70732905,LL22141101M,9.82091E+14,1707,2022/12/27 22:06,353,0,79500,256
70734154,LL22150506M,9.82091E+14,1707,2022/12/27 22:12,254,0,81000,195
70734891,LL22149402M,9.82091E+14,1707,2022/12/27 22:17,45,0,,1
70734119,LL22150501M,9.82091E+14,1707,2022/12/27 22:18,30,0,,37
70734852,LL22148101M,9.82091E+14,1707,2022/12/27 22:19,377,0,63500,232
70734848,LL22148404M,9.82091E+14,1707,2022/12/27 22:39,41,0,,2
70734848,LL22148404M,9.82091E+14,1707,2022/12/28 1:20,526,0,76000,500
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/28 2:17,501,0,89500,498
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 2:27,180,0,63000,144
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 2:32,307,0,87500,346
70734848,LL22148404M,9.82091E+14,1707,2022/12/28 3:58,75,0,76250,44
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 5:07,180,0,64000,43
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 5:15,940,0,65000,367
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 5:34,69,0,81500,34
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 5:38,445,0,87000,455
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 5:46,203,0,63000,119
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 5:50,301,0,82000,40
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 5:56,94,0,71000,57
70732905,LL22141101M,9.82091E+14,1707,2022/12/28 5:58,591,0,78500,416
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 7:27,337,0,61500,252
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/28 7:34,323,0,88000,283
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 7:46,300,0,64500,86
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 7:55,104,0,63000,37
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 7:58,255,0,81000,121
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 8:03,49,0,,30
70734891,LL22149402M,9.82091E+14,1707,2022/12/28 8:04,647,0,70000,469
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 8:15,186,0,64000,51
70734852,LL22148101M,9.82091E+14,1707,2022/12/28 8:23,580,0,62000,276
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 8:33,130,0,80000,86
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 8:35,33,0,,37
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 8:36,835,0,80500,575
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 8:50,425,0,80500,273
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 8:58,1168,0,70500,551
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 9:17,326,0,86000,366
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 9:23,49,0,,29
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 9:24,26,0,,29
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 9:26,87,0,65000,30
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 9:28,15,0,,20
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 9:31,22,0,,5
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 9:33,175,0,62000,113
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/28 9:40,398,0,88500,427
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 9:47,454,0,80500,352
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 9:54,343,0,63000,184
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/28 10:00,555,0,89000,386
70732905,LL22141101M,9.82091E+14,1707,2022/12/28 10:09,662,0,78000,472
70734848,LL22148404M,9.82091E+14,1707,2022/12/28 10:20,812,0,74000,661
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 10:34,44,0,,3
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 10:35,25,0,,4
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 10:38,122,0,81500,83
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 10:45,108,0,62000,72
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 10:48,14,0,,12
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 10:50,48,0,,22
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 10:51,14,0,,14
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 11:34,101,0,64000,45
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 11:37,129,0,84250,144
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 11:39,332,0,64000,149
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 11:45,91,0,71500,49
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 11:47,36,0,,32
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 11:47,82,0,62000,81
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 11:49,26,0,,22
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 11:50,158,0,70500,64
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 11:54,404,0,64500,146
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 12:01,225,0,71000,116
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 12:05,20,0,,16
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 12:06,16,0,,27
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 12:14,33,0,,29
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 12:17,46,0,,21
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 12:20,16,0,,19
70734891,LL22149402M,9.82091E+14,1707,2022/12/28 12:27,539,0,69000,340
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 12:36,46,0,,23
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 12:37,35,0,,12
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 12:38,348,0,86500,431
70734852,LL22148101M,9.82091E+14,1707,2022/12/28 12:44,946,0,62000,403
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 12:59,165,0,63000,123
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 13:02,233,0,81500,82
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 13:07,1070,0,80750,723
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 13:24,353,0,80500,259
70732905,LL22141101M,9.82091E+14,1707,2022/12/28 13:31,895,0,78000,558
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 13:46,22,0,,2
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 13:47,34,0,,7
70734891,LL22149402M,9.82091E+14,1707,2022/12/28 13:48,935,0,69000,432
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 14:04,943,0,64500,358
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/28 14:20,351,0,89500,234
70734848,LL22148404M,9.82091E+14,1707,2022/12/28 14:27,649,0,75000,505
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 14:38,406,0,63000,347
,,,1707,2022/12/28 14:47,91,0,0,70
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 14:48,437,0,86500,537
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/28 14:56,74,0,88500,53
70734852,LL22148101M,9.82091E+14,1707,2022/12/28 14:59,340,0,63000,161
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 15:05,140,0,82750,119
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/28 15:07,809,0,89500,705
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 15:21,1066,0,71000,629
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 15:39,104,0,63500,103
70732905,LL22141101M,9.82091E+14,1707,2022/12/28 15:40,1030,0,79000,906
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 15:58,567,0,82000,490
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 16:07,75,0,72500,39
70734852,LL22148101M,9.82091E+14,1707,2022/12/28 16:09,966,0,64000,493
70734891,LL22149402M,9.82091E+14,1707,2022/12/28 16:26,649,0,70500,510
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 16:37,484,0,82500,422
70734848,LL22148404M,9.82091E+14,1707,2022/12/28 16:46,608,0,76500,547
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 16:56,412,0,64000,182
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 17:03,470,0,72000,265
70734162,LL22150204M,9.82091E+14,1707,2022/12/28 17:11,335,0,64000,239
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 17:17,539,0,87000,644
70734891,LL22149402M,9.82091E+14,1707,2022/12/28 17:26,94,0,70000,1
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/28 17:29,746,0,89500,631
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 17:54,711,0,82000,602
70734119,LL22150501M,9.82091E+14,1707,2022/12/28 18:06,210,0,72750,143
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/28 18:19,414,0,90500,355
70732905,LL22141101M,9.82091E+14,1707,2022/12/28 18:32,37,0,,14
70734852,LL22148101M,9.82091E+14,1707,2022/12/28 18:33,23,0,,15
70734852,LL22148101M,9.82091E+14,1707,2022/12/28 18:45,51,0,,15
70734891,LL22149402M,9.82091E+14,1707,2022/12/28 19:18,477,0,70500,346
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 19:36,267,0,82000,189
70732905,LL22141101M,9.82091E+14,1707,2022/12/28 19:45,258,0,79000,204
70734852,LL22148101M,9.82091E+14,1707,2022/12/28 20:05,680,0,63000,340
70734891,LL22149402M,9.82091E+14,1707,2022/12/28 20:17,444,0,71500,344
70734852,LL22148101M,9.82091E+14,1707,2022/12/28 20:27,48,0,,28
70732905,LL22141101M,9.82091E+14,1707,2022/12/28 20:35,606,0,80000,500
70734848,LL22148404M,9.82091E+14,1707,2022/12/28 20:59,460,0,76500,297
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 21:29,140,0,65000,65
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 22:08,507,0,82000,275
70734848,LL22148404M,9.82091E+14,1707,2022/12/28 22:18,114,0,76000,33
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 22:20,34,0,,2
70734154,LL22150506M,9.82091E+14,1707,2022/12/28 22:21,474,0,82000,378
70739142,LL22150005M,9.82091E+14,1707,2022/12/28 22:30,555,0,64500,236
70734848,LL22148404M,9.82091E+14,1707,2022/12/28 22:40,326,0,76500,255
70721340,LL22144904M,9.82091E+14,1707,2022/12/28 22:47,431,0,86500,552
70734876,LL22153804M,9.82091E+14,1707,2022/12/28 23:53,519,0,82000,431
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 1:42,147,0,63500,102
70734848,LL22148404M,9.82091E+14,1707,2022/12/29 1:46,42,0,,18
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 1:49,43,0,,35
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 1:52,187,0,71500,80
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 3:00,298,0,88500,339
70734891,LL22149402M,9.82091E+14,1707,2022/12/29 3:41,410,0,70000,294
70734848,LL22148404M,9.82091E+14,1707,2022/12/29 4:02,364,0,76500,302
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 4:10,668,0,90500,587
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 4:21,1023,0,64500,472
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 6:44,323,0,63500,240
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 6:53,640,0,81500,344
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 7:07,103,0,82000,98
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 7:09,72,0,65000,32
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 7:15,71,0,83000,59
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 7:20,66,0,83000,46
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 7:29,605,0,65000,224
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 7:40,1008,0,72000,513
70734876,LL22153804M,9.82091E+14,1707,2022/12/29 7:58,663,0,82500,552
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 8:10,995,0,62000,471
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 8:30,391,0,86000,451
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 8:38,187,0,71500,40
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 8:45,60,0,,32
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 8:46,410,0,64000,335
70734876,LL22153804M,9.82091E+14,1707,2022/12/29 8:53,129,0,82500,96
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 8:56,571,0,88500,521
70734876,LL22153804M,9.82091E+14,1707,2022/12/29 9:05,253,0,82750,190
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 9:31,44,0,,35
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 9:32,17,0,,21
70734848,LL22148404M,9.82091E+14,1707,2022/12/29 9:32,838,0,76000,688
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 9:46,198,0,72000,88
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 9:50,291,0,65500,99
70734891,LL22149402M,9.82091E+14,1707,2022/12/29 9:55,561,0,71000,337
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 10:05,350,0,65500,127
70734891,LL22149402M,9.82091E+14,1707,2022/12/29 10:11,347,0,70500,276
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 10:17,28,0,,20
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 10:29,52,0,,22
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 10:39,73,0,72500,49
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 10:42,157,0,73000,79
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 10:59,118,0,83500,69
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 11:03,151,0,83250,101
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 11:09,172,0,83500,88
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 11:15,73,0,83500,70
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 11:17,148,0,84500,154
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 11:20,821,0,79000,668
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 11:34,17,0,,30
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 11:34,120,0,64000,67
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 11:36,751,0,73000,133
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 11:59,1040,0,66000,760
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 12:17,350,0,64000,272
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 12:23,879,0,90500,949
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 12:38,1007,0,62500,455
70734876,LL22153804M,9.82091E+14,1707,2022/12/29 12:55,733,0,83500,571
70734891,LL22149402M,9.82091E+14,1707,2022/12/29 13:07,916,0,71500,471
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 13:24,243,0,64000,129
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 13:28,558,0,87000,522
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 13:39,16,0,,6
70734848,LL22148404M,9.82091E+14,1707,2022/12/29 13:40,517,0,76000,443
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 13:54,309,0,64000,233
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 13:59,344,0,66500,89
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 14:05,701,0,72500,354
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 14:17,981,0,83000,728
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 14:33,391,0,71500,243
70734876,LL22153804M,9.82091E+14,1707,2022/12/29 14:40,742,0,83000,656
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 14:53,289,0,64500,192
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 14:57,82,0,63500,16
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 14:59,30,0,,21
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 15:02,492,0,79000,408
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 15:11,60,0,,44
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 15:12,13,0,,5
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 15:12,19,0,,8
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 15:13,9,0,,1
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 15:13,18,0,,14
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 15:14,17,0,,13
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 15:14,7,0,,1
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 15:15,18,0,,6
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 15:19,54,0,,31
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 15:20,587,0,78000,496
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 15:31,134,0,92000,70
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 15:33,235,0,63500,98
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 15:38,137,0,65000,62
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 15:40,234,0,87500,261
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 15:44,23,0,,12
70734848,LL22148404M,9.82091E+14,1707,2022/12/29 15:47,535,0,76500,469
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 15:57,159,0,91000,97
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 16:00,347,0,65500,144
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 16:07,107,0,73000,54
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 16:09,237,0,64500,138
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 16:13,143,0,85500,138
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 16:16,620,0,90000,560
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 16:28,8,0,,1
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 16:28,947,0,63500,472
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 16:44,86,0,73000,68
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 16:50,46,0,,36
70734876,LL22153804M,9.82091E+14,1707,2022/12/29 16:52,251,0,83500,226
70734891,LL22149402M,9.82091E+14,1707,2022/12/29 16:56,802,0,72500,698
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 17:10,105,0,74000,85
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 17:12,301,0,87500,390
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 17:21,189,0,72750,102
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 17:26,93,0,91500,6
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 17:28,63,0,74000,59
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 17:42,315,0,88500,345
70734848,LL22148404M,9.82091E+14,1707,2022/12/29 17:50,474,0,77000,446
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 17:59,107,0,65500,39
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 18:00,117,0,72750,87
70739142,LL22150005M,9.82091E+14,1707,2022/12/29 18:03,768,0,66500,333
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 18:18,692,0,65000,418
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 18:30,660,0,79000,578
70734876,LL22153804M,9.82091E+14,1707,2022/12/29 18:42,425,0,84500,372
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 18:50,289,0,80000,253
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 19:01,665,0,90500,519
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 20:02,65,0,79500,22
70734154,LL22150506M,9.82091E+14,1707,2022/12/29 20:05,588,0,84000,533
70734852,LL22148101M,9.82091E+14,1707,2022/12/29 20:15,478,0,65000,309
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 20:25,309,0,91500,142
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 20:31,50,0,,27
70734876,LL22153804M,9.82091E+14,1707,2022/12/29 20:32,210,0,84500,193
70734119,LL22150501M,9.82091E+14,1707,2022/12/29 20:36,490,0,74500,286
70721340,LL22144904M,9.82091E+14,1707,2022/12/29 21:51,421,0,89500,510
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 21:59,22,0,,10
70734162,LL22150204M,9.82091E+14,1707,2022/12/29 22:01,367,0,65000,339
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 22:32,54,0,,8
70739179,LL22133202M,699b78b7-0c70-4ae2-ab86-2d616dd829b8,1707,2022/12/29 22:36,602,0,92000,579
70734848,LL22148404M,9.82091E+14,1707,2022/12/29 22:46,643,0,78000,673
70732905,LL22141101M,9.82091E+14,1707,2022/12/29 23:48,822,0,80500,723
70721340,LL22144904M,9.82091E+14,1707,2022/12/30 1:44,419,0,90000,491
70734119,LL22150501M,9.82091E+14,1707,2022/12/30 2:43,46,0,,38
70734154,LL22150506M,9.82091E+14,1707,2022/12/30 3:14,306,0,83000,126
70734154,LL22150506M,9.82091E+14,1707,2022/12/30 3:23,172,0,82250,137
70734891,LL22149402M,9.82091E+14,1707,2022/12/30 3:30,576,0,71000,500
70739142,LL22150005M,9.82091E+14,1707,2022/12/30 3:58,815,0,67000,345
70734848,LL22148404M,9.82091E+14,1707,2022/12/30 4:15,554,0,78000,451
70734162,LL22150204M,9.82091E+14,1707,2022/12/30 5:25,177,0,64500,148
70734876,LL22153804M,9.82091E+14,1707,2022/12/30 6:15,824,0,82500,664
